# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrTransport_model
# start_datetime = 2024-06-04 13:08:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_2.data.R
# init = 2 (Default)
# random
#   seed = 3934747241 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrTransport_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_f1,k_r1,T1_P,T1_X,kin,theta.1,theta.2,theta.3,theta.4,theta.5
-1802.14,0.985036,0.0579806,5,63,0,1805.62,-1.61039,-1.67828,0.032178,-0.194828,-1.65385,0.0106419,0.00707143,51.3748,40.1051,0.000468413
-1808.08,0.502226,0.0467853,5,31,0,1812.72,-1.66321,-1.67588,0.0289982,-0.0948457,-1.62368,0.00933467,0.00711835,51.3585,40.939,0.000504968
-1805.17,1,0.0464474,5,63,0,1810.4,-1.59763,-1.69609,0.00773968,-0.265616,-1.66252,0.0109575,0.00672358,51.2496,39.5148,0.000457901
-1805.29,0.997497,0.0439105,6,95,0,1806.8,-1.52301,-1.66885,-0.00948541,-0.0806841,-1.68591,0.0128043,0.00725559,51.1614,41.0571,0.000429562
-1804.86,0.9985,0.0338449,6,127,0,1806.8,-1.5448,-1.80083,-0.00470501,-0.015214,-1.72514,0.012265,0.00467829,51.1859,41.6031,0.00038203
-1803.53,0.946521,0.0301253,6,63,0,1807.7,-1.49185,-1.74948,-0.0200043,-0.0573237,-1.72243,0.0135753,0.00568114,51.1076,41.2519,0.000385311
-1803.15,0.998372,0.0258308,7,255,0,1806.96,-1.63233,-1.67893,0.0261767,-0.104987,-1.64791,0.0100988,0.00705879,51.344,40.8544,0.000475607
-1802.17,0.877765,0.0523485,6,95,0,1804.29,-1.55058,-1.73613,0.000511934,-0.0425818,-1.70379,0.0121219,0.00594177,51.2126,41.3749,0.000407892
-1802.35,0.971003,0.0544881,6,95,0,1803.89,-1.60273,-1.66562,0.0139346,-0.153748,-1.65515,0.0108313,0.00731872,51.2813,40.4477,0.000466833
-1802.39,0.975376,0.0352973,6,71,0,1804.17,-1.61301,-1.68695,0.0332193,-0.250155,-1.65072,0.0105769,0.0069022,51.3801,39.6437,0.000472208
-1803.8,0.822588,0.0409518,6,107,0,1806.57,-1.54682,-1.74874,0.00226056,-0.0145225,-1.71243,0.0122151,0.00569562,51.2216,41.6089,0.000397423
-1802.8,0.963662,0.0453385,6,67,0,1805.25,-1.6047,-1.70656,0.0258127,-0.159724,-1.67039,0.0107826,0.00651931,51.3422,40.3979,0.000448374
-1802.85,1,0.0316817,4,31,0,1803.58,-1.60641,-1.70482,0.0182182,-0.195383,-1.66652,0.0107404,0.00655315,51.3033,40.1005,0.000453058
-1802.36,0.997982,0.0388616,6,127,0,1805.05,-1.56917,-1.71845,-0.00467819,-0.0273508,-1.69335,0.0116619,0.00628704,51.186,41.5019,0.00042055
-1803.65,0.747796,0.0412544,6,127,0,1808.21,-1.52382,-1.7666,0.0108896,-0.0273053,-1.7178,0.0127843,0.00534677,51.2658,41.5023,0.000390923
-1804.88,0.871145,0.047754,5,31,0,1807.94,-1.48192,-1.72983,0.0227179,-0.0390043,-1.71896,0.0138212,0.00606491,51.3263,41.4047,0.000389509
-1802.71,0.996959,0.0274838,6,63,0,1805.93,-1.60167,-1.71771,-0.01097,-0.0976724,-1.6736,0.0108577,0.00630158,51.1538,40.9154,0.000444476
-1802.23,0.918722,0.0589903,5,63,0,1804.8,-1.53582,-1.7192,-0.019553,-0.0152676,-1.70417,0.0124872,0.00627236,51.1099,41.6027,0.000407441
-1802.05,0.968566,0.0319028,7,151,0,1803.27,-1.58131,-1.69273,-0.0068808,-0.0485312,-1.67712,0.0113613,0.00678923,51.1748,41.3253,0.000440208
-1802.27,0.999689,0.0222934,7,191,0,1802.52,-1.60386,-1.69895,0.0423869,-0.209619,-1.66253,0.0108034,0.00666784,51.427,39.9818,0.000457895
-1802.24,0.999269,0.0474162,6,63,0,1802.7,-1.60027,-1.70031,0.0395692,-0.180329,-1.66635,0.0108923,0.00664125,51.4126,40.2261,0.000453264
-1802.49,0.908759,0.0437049,5,55,0,1803.97,-1.58569,-1.70991,0.0413206,-0.196201,-1.67327,0.011253,0.00645379,51.4216,40.0937,0.000444881
-1802.78,0.996491,0.0411199,5,63,0,1803.78,-1.65112,-1.66901,0.0235961,-0.199227,-1.62837,0.00963373,0.00725258,51.3308,40.0685,0.000499281
-1802.38,0.961065,0.0464626,6,127,0,1804.14,-1.57675,-1.67324,-0.00245271,-0.0579829,-1.67386,0.0114744,0.00716993,51.1974,41.2464,0.000444166
-1801.98,0.960853,0.0380133,6,127,0,1804.3,-1.58064,-1.72288,0.0148043,-0.168785,-1.68109,0.011378,0.00620057,51.2858,40.3223,0.000435403
-1801.87,0.997981,0.0333058,6,63,0,1802.59,-1.56138,-1.73307,0.00778498,-0.102913,-1.69436,0.0118545,0.00600154,51.2499,40.8717,0.00041932
-1803.13,0.987236,0.049898,5,63,0,1803.49,-1.53554,-1.69851,-0.0374254,0.0547438,-1.70091,0.012494,0.00667649,51.0184,42.1866,0.000411381
-1804.49,0.989987,0.0258336,6,63,0,1804.83,-1.54534,-1.6737,-0.0467003,0.0416623,-1.68708,0.0122517,0.00716085,50.9709,42.0775,0.000428149
-1804.46,0.821102,0.0475307,6,63,0,1806.99,-1.59236,-1.7066,-0.0125008,-0.0307081,-1.6741,0.0110879,0.00651838,51.146,41.4739,0.000443871
-1803.17,0.999364,0.026754,5,47,0,1805.17,-1.59472,-1.69935,-0.0150111,-0.0277917,-1.67813,0.0110295,0.00665994,51.1331,41.4982,0.000438984
-1803.86,0.996811,0.0415172,6,127,0,1805.5,-1.58702,-1.63834,0.0203084,-0.144214,-1.65436,0.01122,0.00785134,51.314,40.5273,0.000467789
-1806.39,0.716657,0.0519203,5,31,0,1807.43,-1.65872,-1.67381,0.00314751,-0.12516,-1.62276,0.00944575,0.00715883,51.2261,40.6862,0.000506084
-1805.82,0.997732,0.0322659,5,31,0,1808.24,-1.63359,-1.68485,-0.0021245,-0.201931,-1.63607,0.0100676,0.00694325,51.1991,40.0459,0.00048995
-1803.88,0.990093,0.0580285,5,31,0,1806.9,-1.60103,-1.70333,0.00375019,-0.11347,-1.67461,0.0108735,0.00658227,51.2292,40.7837,0.000443256
-1804.02,0.994044,0.0519944,5,31,0,1806.18,-1.53084,-1.69693,0.0215604,-0.0256143,-1.69676,0.0126104,0.00670732,51.3204,41.5164,0.000416409
-1806.76,0.989474,0.0423389,5,31,0,1807.77,-1.50723,-1.66783,0.000384463,-0.125662,-1.68889,0.0131947,0.00727553,51.212,40.682,0.000425955
-1803.2,0.997871,0.0512271,6,95,0,1808.44,-1.51999,-1.69206,-0.00596302,-0.0373049,-1.70056,0.0128789,0.00680237,51.1795,41.4189,0.000411807
-1804.94,0.859772,0.0333524,4,23,0,1806.13,-1.52373,-1.70559,-0.0038004,-0.0254106,-1.69755,0.0127863,0.00653819,51.1905,41.5181,0.000415457
-1803.52,1,0.0498719,3,15,0,1807.43,-1.5359,-1.71168,-0.00760522,-0.0383021,-1.70364,0.0124851,0.00641929,51.1711,41.4106,0.000408076
-1803.79,0.996003,0.0518669,5,39,0,1805.55,-1.54254,-1.75529,0.00455301,-0.0973902,-1.71142,0.012321,0.00556767,51.2333,40.9178,0.000398651
-1803.78,0.999479,0.0516136,5,63,0,1805.37,-1.5299,-1.74691,-0.0347047,0.0306618,-1.71158,0.0126337,0.00573133,51.0323,41.9857,0.000398453
-1803.21,0.998835,0.0394447,4,31,0,1805.33,-1.49901,-1.72891,-0.0274991,0.0410826,-1.72096,0.0133982,0.00608279,51.0692,42.0726,0.000387089
-1803.64,0.999787,0.0440588,5,31,0,1804.64,-1.51305,-1.73855,-0.0528702,0.0277328,-1.71624,0.0130507,0.00589454,50.9393,41.9613,0.000392806
-1802.22,0.998949,0.0290937,7,127,0,1806.16,-1.58246,-1.67717,-0.00167554,-0.114714,-1.66813,0.0113331,0.00709309,51.2014,40.7733,0.000451104
-1803.07,0.966007,0.0566404,4,31,0,1803.54,-1.56733,-1.66795,0.0204758,-0.0819567,-1.67563,0.0117074,0.00727326,51.3148,41.0465,0.000442018
-1804.87,0.998608,0.0273619,6,127,0,1806.24,-1.67776,-1.66173,0.0208793,-0.283772,-1.59893,0.00897453,0.00739464,51.3169,39.3633,0.000534965
-1805.77,0.92858,0.0444589,6,63,0,1807.18,-1.69596,-1.63897,0.0465309,-0.277175,-1.58329,0.00852419,0.00783912,51.4482,39.4184,0.000553908
-1806.03,0.989362,0.0499265,6,63,0,1807.73,-1.64512,-1.69865,0.091815,-0.390759,-1.63508,0.00978219,0.00667366,51.6801,38.4711,0.000491161
-1804.53,0.983314,0.0487782,6,127,0,1808.12,-1.58291,-1.64851,-0.0163423,0.00334551,-1.66864,0.0113218,0.00765288,51.1263,41.7579,0.00045049
-1805.1,0.954894,0.04793,2,3,0,1805.39,-1.58228,-1.64754,-0.0161502,0.00147436,-1.66939,0.0113374,0.00767176,51.1273,41.7423,0.000449579
-1804.3,0.992833,0.0559834,5,63,0,1806.71,-1.63638,-1.66718,-0.0207215,-0.0399709,-1.64374,0.00999865,0.00728821,51.1039,41.3966,0.000480663
-1808.61,0.927431,0.0412614,5,31,0,1810.93,-1.64504,-1.60666,-0.0282089,-0.148534,-1.60595,0.00978434,0.00846999,51.0656,40.4912,0.000526449
-1809.96,0.974968,0.0395775,2,7,0,1810.51,-1.64721,-1.60151,-0.0322063,-0.158863,-1.6054,0.00973063,0.00857067,51.0451,40.4051,0.000527125
-1807.44,0.981061,0.0286113,6,63,0,1812.4,-1.65372,-1.64051,-0.0362313,-0.131428,-1.61594,0.00956936,0.00780901,51.0245,40.6339,0.000514344
-1807.74,0.975503,0.0402484,6,127,0,1812.71,-1.52092,-1.70145,0.0294927,0.0721542,-1.71033,0.0128559,0.00661897,51.361,42.3318,0.000399973
-1805.92,0.905654,0.0516101,5,31,0,1810.56,-1.48776,-1.72376,0.0161454,-0.137772,-1.71378,0.0136767,0.00618342,51.2927,40.581,0.00039579
-1804.66,0.963519,0.0366686,5,31,0,1807.98,-1.56642,-1.76032,0.0285673,-0.0559227,-1.70414,0.01173,0.00546932,51.3563,41.2636,0.000407476
-1806.17,0.99484,0.050645,5,47,0,1815.1,-1.52403,-1.7244,0.0363645,0.0120677,-1.71012,0.0127789,0.00617079,51.3962,41.8306,0.000400227
-1805.4,0.72391,0.0562376,6,95,0,1810.21,-1.61402,-1.71056,0.00867492,-0.308257,-1.65415,0.010552,0.00644106,51.2544,39.1591,0.000468051
-1805.33,0.999891,0.0244466,6,63,0,1807.44,-1.62576,-1.74222,0.00950899,-0.277076,-1.66268,0.0102613,0.00582293,51.2587,39.4192,0.000457709
-1802.59,0.980576,0.0224184,6,95,0,1807.32,-1.62124,-1.65634,0.0369385,-0.194379,-1.63904,0.0103733,0.00749999,51.3991,40.1089,0.000486358
-1802.87,0.969596,0.0578497,5,31,0,1803.11,-1.62369,-1.65877,0.0377147,-0.165013,-1.64307,0.0103126,0.00745251,51.4031,40.3538,0.000481478
-1802.73,0.99852,0.0479823,6,63,0,1803.96,-1.63557,-1.67427,0.012494,-0.182045,-1.63685,0.0100187,0.00714968,51.274,40.2117,0.000489009
-1803.17,0.963882,0.030439,4,31,0,1804.25,-1.62354,-1.66118,0.0269971,-0.1793,-1.64455,0.0103164,0.00740538,51.3482,40.2346,0.000479677
-1802.63,0.933747,0.0575429,5,31,0,1804.29,-1.6288,-1.67769,0.0389271,-0.274838,-1.63903,0.0101861,0.007083,51.4093,39.4379,0.000486369
-1805.8,0.604889,0.053634,4,23,0,1808.8,-1.6563,-1.68811,0.0464437,-0.175454,-1.62947,0.0095056,0.00687948,51.4478,40.2667,0.000497948
-1803.73,0.839169,0.0316203,5,47,0,1813.36,-1.64744,-1.66948,0.0474458,-0.179103,-1.6344,0.00972488,0.00724323,51.4529,40.2363,0.000491977
-1804.56,0.645035,0.0508587,5,47,0,1809.96,-1.60907,-1.70139,0.0520628,-0.137953,-1.66293,0.0106745,0.00662023,51.4766,40.5795,0.000457403
-1803.72,1,0.0591366,5,31,0,1806.26,-1.66128,-1.67641,0.0295317,-0.211067,-1.62059,0.00938238,0.00710797,51.3612,39.9697,0.000508716
-1804.6,0.796852,0.0385463,6,63,0,1810.52,-1.60238,-1.72483,0.0714257,-0.314484,-1.66551,0.01084,0.00616238,51.5757,39.1072,0.000454276
-1805.4,0.995099,0.0583333,6,95,0,1806.91,-1.51205,-1.67553,-0.0497236,0.15869,-1.70609,0.0130755,0.00712522,50.9554,43.0535,0.000405112
-1803.9,0.99952,0.0331969,6,127,0,1808.28,-1.47771,-1.82362,-0.0215102,-0.0245429,-1.74504,0.0139252,0.00423336,51.0999,41.5253,0.000357907
-1803.34,0.846677,0.0487041,6,127,0,1806.73,-1.53924,-1.68584,-0.0280234,0.061795,-1.69509,0.0124025,0.0069238,51.0665,42.2454,0.000418433
-1803.41,0.941978,0.0503911,5,31,0,1804.37,-1.53137,-1.69253,-0.0203187,0.0605975,-1.69903,0.0125974,0.00679329,51.106,42.2354,0.000413658
-1805.2,0.954549,0.0316099,6,127,0,1806.36,-1.57458,-1.78282,0.0283074,-0.163235,-1.70064,0.011528,0.00502995,51.3549,40.3686,0.000411713
-1803.78,0.999966,0.0228422,7,255,0,1807.67,-1.65311,-1.63669,0.0464727,-0.207239,-1.61532,0.00958466,0.00788369,51.4479,40.0016,0.000515101
-1807.39,0.985934,0.0295056,5,31,0,1807.82,-1.60058,-1.61763,0.0386252,-0.297254,-1.62729,0.0108845,0.00825588,51.4078,39.2509,0.000500599
-1802.68,0.947494,0.0374021,6,95,0,1809.16,-1.57238,-1.73714,-8.58344e-05,-0.164298,-1.68958,0.0115825,0.00592204,51.2096,40.3598,0.000425112
-1802.41,0.926302,0.0551933,5,31,0,1803.77,-1.5591,-1.69626,0.0110545,-0.082576,-1.68769,0.011911,0.00672043,51.2666,41.0413,0.000427408
-1803.82,0.952843,0.0344707,6,63,0,1806.42,-1.6077,-1.75481,0.0248543,-0.203889,-1.67983,0.0107085,0.00557705,51.3373,40.0296,0.000436934
-1803.23,0.954091,0.0514917,5,31,0,1806.19,-1.59621,-1.74711,0.0336381,-0.210084,-1.68056,0.0109927,0.00572734,51.3822,39.9779,0.000436045
-1803.61,0.980102,0.023195,7,191,0,1804.87,-1.62309,-1.63997,0.032645,-0.207908,-1.63453,0.0103275,0.00781961,51.3771,39.996,0.000491819
-1803.07,0.937445,0.0580992,6,95,0,1805.17,-1.60554,-1.72289,0.0408472,-0.200858,-1.66801,0.0107618,0.00620024,51.4191,40.0548,0.000451253
-1803.47,0.998112,0.0285825,7,127,0,1804.37,-1.65212,-1.66088,0.044603,-0.223624,-1.61968,0.00960905,0.00741125,51.4384,39.865,0.000509818
-1804.85,0.979707,0.043054,6,63,0,1805.3,-1.67587,-1.64763,0.0393009,-0.305474,-1.59197,0.00902135,0.00766993,51.4112,39.1823,0.000543396
-1804.39,0.979455,0.0234363,5,39,0,1806.51,-1.67268,-1.64975,0.0521538,-0.287302,-1.59702,0.00910031,0.00762865,51.477,39.3339,0.000537279
-1805.52,0.990519,0.020388,7,127,0,1808.36,-1.58729,-1.72584,0.071123,-0.262475,-1.6723,0.0112134,0.00614264,51.5741,39.541,0.000446049
-1805.24,0.968599,0.0417392,5,63,0,1808.04,-1.60864,-1.68116,0.0777988,-0.271354,-1.64788,0.0106852,0.00701519,51.6083,39.4669,0.000475648
-1807.11,0.947208,0.0514282,4,15,0,1808.8,-1.60431,-1.65285,0.0823881,-0.333819,-1.64321,0.0107923,0.00756816,51.6318,38.9459,0.000481299
-1804.1,0.989893,0.0549748,5,31,0,1808.26,-1.68084,-1.66664,0.0678653,-0.356031,-1.59744,0.00889827,0.0072988,51.5575,38.7607,0.000536762
-1806.01,0.854265,0.0534439,5,31,0,1809.5,-1.67146,-1.60071,0.0580868,-0.260285,-1.58272,0.00913039,0.00858623,51.5074,39.5592,0.000554603
-1802.34,0.960551,0.0353468,6,127,0,1808.71,-1.60865,-1.66711,0.0290003,-0.163773,-1.65014,0.010685,0.00728966,51.3585,40.3641,0.000472909
-1803.03,0.929811,0.0390491,5,59,0,1803.9,-1.6033,-1.67673,0.0239098,-0.150062,-1.65428,0.0108172,0.00710175,51.3324,40.4785,0.000467885
-1802.35,0.9991,0.0339927,4,31,0,1805.53,-1.60113,-1.67396,0.0234646,-0.155333,-1.65558,0.0108709,0.00715582,51.3301,40.4345,0.000466315
-1804.2,0.870258,0.0576125,5,31,0,1804.69,-1.63552,-1.6927,0.00567786,-0.107107,-1.65444,0.01002,0.00678986,51.2391,40.8367,0.000467693
-1803.83,0.991611,0.0462713,5,31,0,1804.91,-1.6074,-1.66796,0.0207783,-0.210384,-1.64479,0.0107159,0.00727294,51.3164,39.9754,0.00047939
-1802.45,0.877147,0.0502439,4,23,0,1805.48,-1.61584,-1.67161,0.0191341,-0.215007,-1.64527,0.0105069,0.00720167,51.308,39.9368,0.000478814
-1802.5,0.961869,0.0507874,6,95,0,1804.03,-1.54292,-1.75093,0.00931006,-0.138744,-1.70445,0.0123116,0.00565285,51.2577,40.5729,0.000407091
-1802.69,0.973672,0.0596818,6,95,0,1803.82,-1.58021,-1.71363,0.023201,-0.0755861,-1.68564,0.0113888,0.00638111,51.3288,41.0996,0.000429883
-1806.06,0.698727,0.0429587,5,39,0,1809.28,-1.60387,-1.69937,0.00147799,0.00746239,-1.67949,0.010803,0.00665966,51.2176,41.7922,0.000437347
-1804.02,0.999782,0.0366526,5,63,0,1807.11,-1.59525,-1.68484,-0.0313006,-0.110117,-1.66417,0.0110165,0.0069433,51.0497,40.8116,0.000455901
-1806.91,0.698508,0.0536382,4,15,0,1809.2,-1.60175,-1.65426,-0.0351942,-0.10236,-1.64691,0.0108557,0.00754044,51.0298,40.8763,0.000476814
-1806.94,0.950072,0.052581,5,31,0,1809.56,-1.61924,-1.6591,-0.0310213,0.100337,-1.65521,0.0104229,0.00744609,51.0512,42.5668,0.000466764
-1804.76,0.987982,0.0523481,5,31,0,1808.96,-1.54549,-1.63994,0.00602255,-0.0532912,-1.67366,0.0122479,0.00782009,51.2408,41.2856,0.000444405
-1805.31,0.889532,0.0502094,5,63,0,1808.2,-1.53059,-1.79642,-0.0435441,0.0075324,-1.7249,0.0126166,0.00476439,50.9871,41.7928,0.000382315
-1803.31,0.997123,0.0399147,5,63,0,1808.04,-1.54199,-1.69649,-0.0295502,-0.00572126,-1.69204,0.0123344,0.00671588,51.0587,41.6823,0.000422137
-1804.05,0.978063,0.0230172,6,119,0,1806.4,-1.56738,-1.67731,-0.0360237,-0.0647392,-1.67531,0.0117061,0.00709048,51.0256,41.1901,0.000442412
-1803.2,0.992353,0.0252515,5,31,0,1805.39,-1.57378,-1.68574,-0.0328484,-0.0449231,-1.67801,0.0115477,0.00692578,51.0418,41.3553,0.000439136
-1804.35,0.980166,0.0251191,7,159,0,1806.73,-1.45422,-1.81591,-0.0305908,-0.0231186,-1.74803,0.0145065,0.00438385,51.0534,41.5372,0.000354286
-1803.41,0.976529,0.0506445,4,19,0,1806.36,-1.46071,-1.81328,-0.0253399,0.0132708,-1.74742,0.014346,0.00443524,51.0803,41.8407,0.00035503
-1802.83,0.880748,0.0375776,6,111,0,1807.36,-1.5746,-1.6966,-0.00939129,-0.0497869,-1.67821,0.0115275,0.00671369,51.1619,41.3148,0.000438892
-1803.5,0.990322,0.0489005,6,95,0,1805.13,-1.52843,-1.73503,-0.0310717,-0.0126647,-1.70629,0.01267,0.00596322,51.0509,41.6244,0.00040487
-1802.94,0.940791,0.0590337,4,27,0,1804.28,-1.5413,-1.74353,-0.0306006,-0.0659449,-1.70556,0.0123517,0.00579721,51.0533,41.18,0.000405749
-1802.9,0.988886,0.0345037,4,15,0,1803.21,-1.54216,-1.74409,-0.0295973,-0.0585758,-1.70441,0.0123302,0.0057864,51.0585,41.2415,0.000407143
-1803.99,0.990244,0.0588019,5,63,0,1805.94,-1.56071,-1.67836,-0.0365259,0.0847125,-1.68681,0.0118714,0.00706992,51.023,42.4365,0.000428467
-1805.07,0.985412,0.023278,6,63,0,1805.76,-1.55281,-1.65109,-0.0312701,0.100852,-1.68411,0.0120667,0.00760246,51.0499,42.5711,0.000431748
-1807.06,0.949217,0.0228555,3,7,0,1807.26,-1.55557,-1.64866,-0.0303985,0.0992604,-1.68605,0.0119985,0.0076499,51.0544,42.5578,0.00042939
-1805.69,0.997275,0.0441576,3,11,0,1807.5,-1.56008,-1.66163,-0.0271415,0.0740998,-1.68652,0.0118867,0.00739665,51.071,42.348,0.000428825
-1805.37,0.998998,0.0206863,6,63,0,1808.07,-1.59909,-1.66813,-0.0278732,0.0877467,-1.67117,0.0109215,0.00726975,51.0673,42.4618,0.000447419
-1804.59,0.982808,0.0253825,6,63,0,1806.69,-1.60736,-1.66788,-0.019759,0.0274832,-1.66513,0.0107167,0.00727456,51.1088,41.9592,0.000454742
-1804.24,0.986758,0.0442823,6,95,0,1806.1,-1.51616,-1.67784,-0.0124178,-0.0111029,-1.69499,0.0129736,0.00708004,51.1464,41.6374,0.000418563
-1802.55,0.999762,0.0417944,6,127,0,1805.11,-1.51163,-1.72517,-0.0218345,0.0475087,-1.71453,0.0130857,0.00615578,51.0982,42.1262,0.000394885
-1802.74,0.999147,0.0501386,6,95,0,1804.73,-1.59285,-1.69887,0.0113382,-0.219786,-1.66472,0.0110759,0.00666947,51.2681,39.897,0.000455235
-1805.05,0.928076,0.0215219,7,191,0,1807.17,-1.61519,-1.69837,0.01119,-0.224889,-1.66053,0.0105231,0.00667922,51.2673,39.8544,0.000460314
-1804.73,0.997348,0.023677,6,63,0,1807.23,-1.65441,-1.67547,0.0167879,-0.174358,-1.62436,0.00955247,0.00712643,51.296,40.2759,0.000504143
-1803.24,0.992035,0.0549199,6,95,0,1805.98,-1.49897,-1.7427,0.00340131,-0.00219974,-1.71913,0.0133993,0.00581342,51.2274,41.7117,0.000389307
-1804.36,0.996557,0.0440276,6,63,0,1805.25,-1.52578,-1.80073,-0.0346233,-0.0126159,-1.72757,0.0127356,0.00468027,51.0327,41.6248,0.000379079
-1805.47,0.939506,0.0277652,7,175,0,1807.75,-1.67651,-1.64773,0.0292383,-0.285225,-1.60118,0.00900541,0.007668,51.3597,39.3512,0.000532237
-1806.1,0.731143,0.0573468,4,31,0,1809.69,-1.65613,-1.67838,0.025178,-0.340359,-1.61388,0.00950981,0.00706945,51.3389,38.8914,0.000516843
-1805.93,0.995011,0.02667,6,127,0,1809.64,-1.70607,-1.67946,0.0433732,-0.314666,-1.58584,0.00827406,0.00704847,51.4321,39.1057,0.000550823
-1802.57,0.464612,0.0589542,6,63,0,1809.02,-1.56201,-1.75121,-0.00704345,-0.0523843,-1.70159,0.011839,0.00564732,51.1739,41.2931,0.000410559
-1803.09,0.999868,0.0347768,5,31,0,1803.69,-1.56827,-1.75859,-0.0128511,-0.0404882,-1.70317,0.0116841,0.00550322,51.1442,41.3923,0.000408643
-1803.1,0.974457,0.0559084,5,31,0,1804.82,-1.52453,-1.7481,0.0199203,-0.145731,-1.70848,0.0127666,0.00570797,51.312,40.5146,0.000402213
-1804.31,0.99671,0.0492422,5,31,0,1805.31,-1.49559,-1.73458,0.0167554,-0.130709,-1.71268,0.0134828,0.00597212,51.2958,40.6399,0.00039712
-1805.33,0.693496,0.0526234,6,63,0,1809.1,-1.49985,-1.7405,0.0226742,-0.14749,-1.71527,0.0133774,0.00585639,51.3261,40.4999,0.000393979
-1803.45,0.999321,0.0320339,6,63,0,1806.23,-1.59818,-1.75364,0.0190276,-0.150298,-1.68542,0.010944,0.00559994,51.3074,40.4765,0.00043016
-1804.48,0.983586,0.0218661,7,191,0,1807.13,-1.58102,-1.71956,-0.0423554,0.0634996,-1.69166,0.0113687,0.0062653,50.9931,42.2596,0.0004226
-1805.07,0.971056,0.0352374,6,127,0,1809.94,-1.50155,-1.73516,-0.0296928,0.17681,-1.72734,0.0133353,0.00596078,51.058,43.2046,0.000379354
-1804.12,0.993339,0.032267,6,63,0,1806.17,-1.47678,-1.82914,-0.017946,-0.0178484,-1.74596,0.0139483,0.00412552,51.1181,41.5811,0.000356791
-1803.8,0.997385,0.0523606,5,31,0,1804.69,-1.44443,-1.79128,-0.00851772,0.040027,-1.74608,0.0147489,0.0048649,51.1664,42.0638,0.00035665
-1805.44,0.987207,0.054465,5,31,0,1807.2,-1.43705,-1.83491,-0.0139385,-0.0592829,-1.75247,0.0149316,0.00401281,51.1386,41.2356,0.000348906
-1802.36,0.958488,0.0382937,6,63,0,1807.23,-1.50804,-1.756,-0.024035,0.0232138,-1.72246,0.0131748,0.00555372,51.0869,41.9236,0.000385271
-1803.7,0.872703,0.0539397,5,43,0,1803.92,-1.47635,-1.78634,-0.0121669,-0.00247438,-1.73949,0.0139589,0.00496136,51.1477,41.7094,0.00036464
-1801.82,0.998422,0.0525062,6,95,0,1804.91,-1.55874,-1.72277,0.00620293,-0.0907878,-1.69237,0.01192,0.00620271,51.2418,40.9728,0.00042174
-1801.82,0.929956,0.0433735,5,43,0,1802.54,-1.55918,-1.71316,-0.00769295,-0.0712039,-1.6912,0.011909,0.00639034,51.1706,41.1362,0.000423154
-1802.54,0.978782,0.0455765,6,95,0,1803.83,-1.63163,-1.65908,0.0328744,-0.18461,-1.63701,0.0101162,0.00744631,51.3783,40.1903,0.000488813
-1802.97,0.939668,0.0309507,5,47,0,1806.96,-1.63865,-1.67884,0.0184196,-0.222604,-1.63402,0.00994232,0.00706046,51.3043,39.8735,0.000492435
-1802.41,0.949415,0.0456572,3,15,0,1804.22,-1.63708,-1.67478,0.0291526,-0.182709,-1.63999,0.00998139,0.00713973,51.3593,40.2062,0.00048521
-1802.62,0.852578,0.0454915,6,103,0,1804.68,-1.56769,-1.68371,-0.00416473,-0.122808,-1.67439,0.0116986,0.00696539,51.1887,40.7058,0.000443524
-1803.71,0.815612,0.0589504,4,31,0,1804.79,-1.5559,-1.67819,0.0157628,-0.0880077,-1.67748,0.0119903,0.00707324,51.2907,40.996,0.000439776
-1804.1,0.939935,0.0407004,5,51,0,1805.31,-1.55254,-1.68202,0.0157086,-0.108309,-1.68619,0.0120734,0.00699841,51.2904,40.8267,0.000429218
-1805.61,0.98498,0.0240732,6,127,0,1807.88,-1.52056,-1.70298,0.0250038,-0.033183,-1.69917,0.0128649,0.00658913,51.338,41.4533,0.000413495
-1803.36,0.999273,0.0323585,6,127,0,1808.44,-1.62781,-1.70856,0.0132187,-0.242681,-1.64984,0.0102106,0.00648018,51.2777,39.706,0.000473265
