# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PyrAllosteric_model
# start_datetime = 2024-07-17 14:42:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 750
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0.5
#     num_chains = 1 (Default)
# id = 2
# data
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrAllosteric_2.data.R
# init = 2 (Default)
# random
#   seed = 3360580831 (Default)
# output
#   file = c:\IBECPostDocDrive\2024_01_16_NCvsKR\DataProcessingInference\BayesianInference\tmp\PyrAllosteric_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,T1_P,T1_X,kin,kpl,kf,kr,a1,a2,a3,b1,b2,b3,ScFm,LDH,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,inits.1
-7.94959e+09,0,3.56548e-08,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.79935,4.25692e-09,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.962948,2.71578e-09,4,27,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.874981,3.63367e-09,3,8,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,4.82101e-09,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.499997,7.53537e-10,1,2,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799512,5.01036e-10,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.922682,2.29461e-10,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.922673,3.67288e-10,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.666667,3.87251e-10,1,3,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.874673,4.33242e-10,3,8,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899961,2.32581e-10,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.941029,3.11924e-10,4,17,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.499319,6.14873e-10,1,2,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.979592,1.98491e-10,5,49,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.937346,3.53336e-10,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.98933,6.42286e-10,6,99,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.991795,5.33069e-10,7,133,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.987334,8.92476e-10,6,79,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.962209,1.29234e-09,4,27,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.916136,2.63783e-09,3,12,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.975444,3.15387e-09,5,41,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.98696,2.55154e-09,6,77,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.958793,4.41688e-09,4,25,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.961296,4.93761e-09,4,26,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.933236,8.45283e-09,3,15,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.965511,6.87871e-09,4,29,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,1.56868e-08,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.954153,1.38972e-09,4,22,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.857032,1.9764e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.8,2.84896e-09,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.991775,1.49661e-09,6,125,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.972111,4.96608e-09,5,36,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.982413,2.76257e-09,5,58,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.978513,3.80573e-09,5,49,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.968596,9.96709e-09,5,33,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.908542,8.01457e-09,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.922993,1.20958e-08,3,13,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.874646,1.92878e-08,3,8,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.944301,7.81619e-09,4,18,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.887498,1.20539e-08,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.499649,1.09813e-08,1,2,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,1.32762e-08,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,1.75387e-09,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,6.67529e-10,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888889,5.38207e-11,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0,1.63513e-10,0,1,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.971251,1.56796e-11,5,35,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.833154,3.53613e-11,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.5,5.38305e-10,1,2,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.799848,1.38664e-09,2,5,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.749885,1.38791e-09,2,4,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.856237,1.70942e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.954526,1.53692e-09,4,22,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.937089,1.08727e-09,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.857143,1.94059e-09,2,7,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.937193,1.68061e-09,4,16,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.909084,3.06892e-09,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.968642,2.2815e-09,5,32,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.96875,2.46211e-09,5,32,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.964286,7.03409e-09,4,28,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.899402,1.31903e-08,3,10,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888633,1.6665e-08,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.666533,1.2958e-08,1,3,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.981534,4.04844e-09,5,57,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.90907,1.12918e-08,3,11,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.933042,1.75728e-08,3,15,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.874242,1.9292e-08,3,8,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.888261,1.79251e-08,3,9,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
-7.94959e+09,0.83273,2.705e-08,2,6,1,7.94959e+09,0.512324,-1.24567,-0.00131342,0.559961,0.404793,-0.6695,-0.256066,-0.690363,1.85625,0.0986547,-0.458458,-1.54124,-2,1.98475,28.4633,56.3532,0.00504675,0.450513,0.300998,0.0332692,0.000441624,0.328082,0.000964421,0.525139,0.000391532,0.0732408,13.92,697.335
